FL_Test | INFO flwr 2024-03-16 00:50:34,833 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | DEBUG flwr 2024-03-18 20:45:27,745 | server.py:173 | evaluate_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:27,841 | server.py:187 | evaluate_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:27,841 | server.py:222 | fit_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:27,851 | server.py:236 | fit_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:27,852 | server.py:173 | evaluate_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:27,952 | server.py:187 | evaluate_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:27,952 | server.py:222 | fit_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:27,962 | server.py:236 | fit_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:27,963 | server.py:173 | evaluate_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,083 | server.py:187 | evaluate_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,083 | server.py:222 | fit_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,092 | server.py:236 | fit_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,094 | server.py:173 | evaluate_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,198 | server.py:187 | evaluate_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,198 | server.py:222 | fit_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,207 | server.py:236 | fit_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,209 | server.py:173 | evaluate_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,312 | server.py:187 | evaluate_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,313 | server.py:222 | fit_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,324 | server.py:236 | fit_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,327 | server.py:173 | evaluate_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,415 | server.py:187 | evaluate_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,415 | server.py:222 | fit_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,424 | server.py:236 | fit_round 10 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 20:45:28,427 | server.py:173 | evaluate_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 20:45:28,523 | server.py:187 | evaluate_round 10 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-18 20:45:28,523 | server.py:153 | FL finished in 41.176753599999756
FL_Test | INFO flwr 2024-03-18 20:45:28,523 | app.py:226 | app_fit: losses_distributed [(1, 16.301938891410828), (2, 16.286038041114807), (3, 16.286038041114807), (4, 16.286038041114807), (5, 16.286038041114807), (6, 16.301938891410828), (7, 16.286038041114807), (8, 16.286038041114807), (9, 16.286038041114807), (10, 16.286038041114807)]
FL_Test | INFO flwr 2024-03-18 20:45:28,524 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-18 20:45:28,524 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.020815), (2, 0.020815), (3, 0.020815), (4, 0.020815), (5, 0.020815), (6, 0.020815), (7, 0.020815), (8, 0.020815), (9, 0.020815), (10, 0.020815)], 'Precision': [(1, 0.01698), (2, 0.016998), (3, 0.016998), (4, 0.016998), (5, 0.016998), (6, 0.01698), (7, 0.016998), (8, 0.016998), (9, 0.016998), (10, 0.016998)], 'Recall': [(1, 0.166476), (2, 0.166502), (3, 0.166502), (4, 0.166502), (5, 0.166502), (6, 0.166476), (7, 0.166502), (8, 0.166502), (9, 0.166502), (10, 0.166502)], 'F1_Score': [(1, 0.030406), (2, 0.030438), (3, 0.030438), (4, 0.030438), (5, 0.030438), (6, 0.030406), (7, 0.030438), (8, 0.030438), (9, 0.030438), (10, 0.030438)]}
FL_Test | INFO flwr 2024-03-18 20:45:28,524 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 20:45:28,524 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 20:57:15,197 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 20:57:15,210 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 20:57:15,210 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 20:57:15,210 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:04:37,275 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:04:37,286 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 21:04:37,292 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 21:05:35,169 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,191 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,194 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,300 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,300 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,311 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,312 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,405 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,406 | server.py:222 | fit_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,416 | server.py:236 | fit_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,419 | server.py:173 | evaluate_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,513 | server.py:187 | evaluate_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,513 | server.py:222 | fit_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,524 | server.py:236 | fit_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,525 | server.py:173 | evaluate_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,613 | server.py:187 | evaluate_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,614 | server.py:222 | fit_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,624 | server.py:236 | fit_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,625 | server.py:173 | evaluate_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,719 | server.py:187 | evaluate_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,719 | server.py:222 | fit_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,729 | server.py:236 | fit_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,731 | server.py:173 | evaluate_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,817 | server.py:187 | evaluate_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,817 | server.py:222 | fit_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,828 | server.py:236 | fit_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,829 | server.py:173 | evaluate_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,925 | server.py:187 | evaluate_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,925 | server.py:222 | fit_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:35,937 | server.py:236 | fit_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:35,939 | server.py:173 | evaluate_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:36,023 | server.py:187 | evaluate_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:36,023 | server.py:222 | fit_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:36,034 | server.py:236 | fit_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:36,035 | server.py:173 | evaluate_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:36,125 | server.py:187 | evaluate_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:36,126 | server.py:222 | fit_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:36,136 | server.py:236 | fit_round 10 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:05:36,138 | server.py:173 | evaluate_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 21:05:36,230 | server.py:187 | evaluate_round 10 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-18 21:05:36,230 | server.py:153 | FL finished in 58.93667060000007
FL_Test | INFO flwr 2024-03-18 21:05:36,230 | app.py:226 | app_fit: losses_distributed [(1, 16.303236941496532), (2, 16.303236941496532), (3, 16.303236941496532), (4, 16.287985106309254), (5, 16.287985106309254), (6, 16.287985106309254), (7, 16.287985106309254), (8, 16.287985106309254), (9, 16.287985106309254), (10, 16.287985106309254)]
FL_Test | INFO flwr 2024-03-18 21:05:36,230 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-18 21:05:36,230 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.020788), (2, 0.020788), (3, 0.020788), (4, 0.02077), (5, 0.02077), (6, 0.02077), (7, 0.02077), (8, 0.02077), (9, 0.02077), (10, 0.02077)], 'Precision': [(1, 0.01696), (2, 0.01696), (3, 0.01696), (4, 0.016964), (5, 0.016964), (6, 0.016964), (7, 0.016964), (8, 0.016964), (9, 0.016964), (10, 0.016964)], 'Recall': [(1, 0.166259), (2, 0.166259), (3, 0.166259), (4, 0.166136), (5, 0.166136), (6, 0.166136), (7, 0.166136), (8, 0.166136), (9, 0.166136), (10, 0.166136)], 'F1_Score': [(1, 0.030372), (2, 0.030372), (3, 0.030372), (4, 0.030376), (5, 0.030376), (6, 0.030376), (7, 0.030376), (8, 0.030376), (9, 0.030376), (10, 0.030376)]}
FL_Test | INFO flwr 2024-03-18 21:05:36,231 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 21:05:36,231 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 21:06:59,022 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 21:06:59,054 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 21:06:59,054 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 21:06:59,054 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:10:06,504 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:10:06,509 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 21:10:06,518 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-03-18 21:13:26,432 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 21:13:26,463 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 21:13:26,464 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 21:13:26,464 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:16:35,717 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:16:35,718 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 21:16:35,728 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-03-18 21:17:35,569 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 21:17:35,576 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 21:17:35,576 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 21:17:35,577 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:20:49,692 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 21:20:49,694 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 21:20:49,696 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 21:21:12,532 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,548 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,549 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,615 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,616 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,624 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,626 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,685 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,685 | server.py:222 | fit_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,694 | server.py:236 | fit_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,696 | server.py:173 | evaluate_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,747 | server.py:187 | evaluate_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,747 | server.py:222 | fit_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,756 | server.py:236 | fit_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,757 | server.py:173 | evaluate_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,813 | server.py:187 | evaluate_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,813 | server.py:222 | fit_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,823 | server.py:236 | fit_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,824 | server.py:173 | evaluate_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,878 | server.py:187 | evaluate_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,878 | server.py:222 | fit_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,887 | server.py:236 | fit_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,889 | server.py:173 | evaluate_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,941 | server.py:187 | evaluate_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,941 | server.py:222 | fit_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:12,952 | server.py:236 | fit_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:12,953 | server.py:173 | evaluate_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:13,004 | server.py:187 | evaluate_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:13,005 | server.py:222 | fit_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:13,014 | server.py:236 | fit_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:13,016 | server.py:173 | evaluate_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:13,075 | server.py:187 | evaluate_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:13,075 | server.py:222 | fit_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:13,085 | server.py:236 | fit_round 9 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 21:21:13,087 | server.py:173 | evaluate_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 21:21:13,143 | server.py:187 | evaluate_round 9 received 23 results and 0 failures
